,Trinary_Score,Vader_Score,text,elite,retweet_count,media,gender,dw_extr,dwextr_rs,dw_score,race,age,followers
838,-1,-0.1967,"'With Donald Trump, the question isn't whether the intelligence briefings should occur, but whether they would do any good.""",AdamSchiff,12,-0.5,0.5,0.34700000000000003,0.34700000000000003,-0.34700000000000003,0.5,57,465935.0
839,-1,-0.25,Call by GOP to cancel briefings for Secretary Clinton and brief only Donald Trump is as predictable as it is absurd. https://t.co/ZRAyyu2kXx',AdamSchiff,60,-0.5,0.5,0.34700000000000003,0.34700000000000003,-0.34700000000000003,0.5,57,465935.0
840,1,0.8481,Proud to welcome @JoaquinCastrotx to House Intelligence Committee. His experience and background will be invaluable to our oversight efforts',AdamSchiff,24,-0.5,0.5,0.34700000000000003,0.34700000000000003,-0.34700000000000003,0.5,57,465935.0
841,-1,-0.8979,.@NRA sponsored gun violence bill is a sham that fools no one. Americans deserve real action to #DisarmHate. https://t.co/UFyaIgyD5m',AdamSchiff,97,0.5,0.5,0.34700000000000003,0.34700000000000003,-0.34700000000000003,0.5,57,465935.0
842,1,0.945,Happy #IndependenceDay! I hope everyone had a happy and safe holiday weekend. #July4th',AdamSchiff,1,-0.5,0.5,0.34700000000000003,0.34700000000000003,-0.34700000000000003,0.5,57,465935.0
843,-1,-0.4404,"'Joined @jdickerson on CBS's @FaceTheNation to discuss 2016 election, recent ISIS attacks in #Turkey and #Bangladesh\nhttps://t.co/zFIoyb0ONk""",AdamSchiff,2,-0.5,0.5,0.34700000000000003,0.34700000000000003,-0.34700000000000003,0.5,57,465935.0
844,1,0.875,We lost a beautiful &amp; reflective spirit in Elie Wiesel. He shared with world the torment of the Holocaust &amp; remarkable spirit of survivors.',AdamSchiff,31,-0.5,0.5,0.34700000000000003,0.34700000000000003,-0.34700000000000003,0.5,57,465935.0
845,-1,-0.9459,Deeply saddened to learn American was among 20 killed in #BangladeshAttack. We mourn all the dead and our thoughts are with their families.',AdamSchiff,14,-0.5,0.5,0.34700000000000003,0.34700000000000003,-0.34700000000000003,0.5,57,465935.0
846,1,0.2263,California leads the way to #EndGunViolence while the House Majority plans only to allow a vote on NRA-favored bill. https://t.co/95vWQNKUeh',AdamSchiff,23,-0.5,0.5,0.34700000000000003,0.34700000000000003,-0.34700000000000003,0.5,57,465935.0
847,-1,-0.7717,Military leaders made it clear they will refuse to violate the laws of war.  Trump is unfit to be commander in chief https://t.co/VvPykyvTUk',AdamSchiff,82,-0.5,0.5,0.34700000000000003,0.34700000000000003,-0.34700000000000003,0.5,57,465935.0
848,0,0.0,"'Congress must do the same. I've had enough. #DisarmHate  https://t.co/O8yBFObsYo""",AdamSchiff,8,-0.5,0.5,0.34700000000000003,0.34700000000000003,-0.34700000000000003,0.5,57,465935.0
849,-1,-0.5574,"'Today's @DeptofDefense announcement, ending discriminatory transgender service ban, is a major victory for #equality &amp; military preparedness""",AdamSchiff,12,-0.5,0.5,0.34700000000000003,0.34700000000000003,-0.34700000000000003,0.5,57,465935.0
850,0,0.0,ICYMI: I spoke with @brikeilarcnn on CNN today about the release of the #BenghaziReport: https://t.co/9y87UI1L6g',AdamSchiff,2,-0.5,0.5,0.34700000000000003,0.34700000000000003,-0.34700000000000003,0.5,57,465935.0
851,0,0.0,"'ICYMI: I spoke with MSNBC's @mitchellreports about the release of the #BenghaziReport today: https://t.co/urBm8mCkjk""",AdamSchiff,3,-0.5,0.5,0.34700000000000003,0.34700000000000003,-0.34700000000000003,0.5,57,465935.0
852,0,0.0,"'Read my full statement on the release of Republican's partisan #BenghaziReport this morning: https://t.co/i2PEmfYj1s""",AdamSchiff,30,0.5,0.5,0.34700000000000003,0.34700000000000003,-0.34700000000000003,0.5,57,465935.0
853,-1,-0.8271,"'R's conduct of #Benghazi committee &amp; report will go down as one of worst abuses of Congress's extraordinary investigative powers in history""",AdamSchiff,52,-0.5,0.5,0.34700000000000003,0.34700000000000003,-0.34700000000000003,0.5,57,465935.0
854,0,0.0,"'....so they issued their own addendum that is so blatantly political it should've been issued by RNC not a congressional committee #Benghazi""",AdamSchiff,8,-0.5,0.5,0.34700000000000003,0.34700000000000003,-0.34700000000000003,0.5,57,465935.0
855,-1,-0.4588,"In their #Benghazi report today, some Republicans felt that Chairman Gowdy didn\xe2\x80\x99t go far enough in attacking Secretary Clinton...'",AdamSchiff,5,-0.5,0.5,0.34700000000000003,0.34700000000000003,-0.34700000000000003,0.5,57,465935.0
856,0,0.0,"'The partisan goal of #Benghazi Committee \xe2\x80\x93 to drive down Secretary Clinton's numbers \xe2\x80\x93\nwas demonstrated by behavior of the committee itself""",AdamSchiff,8,-0.5,0.5,0.34700000000000003,0.34700000000000003,-0.34700000000000003,0.5,57,465935.0
857,0,0.0,"In an eight hundred page #Benghazi report which attempts to substitute quantity for quality, it adds little that is appreciably new.'",AdamSchiff,14,-0.5,0.5,0.34700000000000003,0.34700000000000003,-0.34700000000000003,0.5,57,465935.0
858,-1,-0.4215,"'After $7m in taxpayer funds &amp; 2 years, R's #Benghazi report fails to alter core conclusions of the 8 other investigations that went before.""",AdamSchiff,113,-0.5,0.5,0.34700000000000003,0.34700000000000003,-0.34700000000000003,0.5,57,465935.0
859,0,0.0,Read my full statement on the release of the Democrats #Benghazi report today: https://t.co/TOa2YzHdCT',AdamSchiff,36,-0.5,0.5,0.34700000000000003,0.34700000000000003,-0.34700000000000003,0.5,57,465935.0
860,-1,-0.184,"'It's my hope that by issuing our report, as unremarkable as findings are, we can finally put this sad political chapter behind us. #Benghazi""",AdamSchiff,49,-0.5,0.5,0.34700000000000003,0.34700000000000003,-0.34700000000000003,0.5,57,465935.0
861,0,0.0,"Rs withheld transcripts, subjected Clinton to an 11 hour hearing &amp; produced official Committee report without any input or review from Dems.'",AdamSchiff,66,-0.5,0.5,0.34700000000000003,0.34700000000000003,-0.34700000000000003,0.5,57,465935.0
862,-1,-0.3612,"Republicans excluded Democrats from participating in certain interviews (even concealed them), issued subpoenas with no consultation or vote'",AdamSchiff,40,-0.5,0.5,0.34700000000000003,0.34700000000000003,-0.34700000000000003,0.5,57,465935.0
863,-1,-0.128,"When investigation began, Chairman Gowdy promised to put aside partisanship to work with Democrats \xe2\x80\x93 regrettably, reality was very different'",AdamSchiff,39,-0.5,0.5,0.34700000000000003,0.34700000000000003,-0.34700000000000003,0.5,57,465935.0
864,-1,-0.4588,"Although we found some new details about events of that tragic night, they merely provided context rather than changing what we already knew'",AdamSchiff,24,-0.5,0.5,0.34700000000000003,0.34700000000000003,-0.34700000000000003,0.5,57,465935.0
865,-1,-0.4646,"Republicans opted to conduct business in shockingly partisan fashion, not even sharing draft report with Dems for input or comment #Benghazi'",AdamSchiff,37,-0.5,0.5,0.34700000000000003,0.34700000000000003,-0.34700000000000003,0.5,57,465935.0
866,-1,-0.4767,"Instead, most partisan select committee in Congressional history merely harmed reputation of GOP leadership &amp; members that gave birth to it.'",AdamSchiff,23,-0.5,0.5,0.34700000000000003,0.34700000000000003,-0.34700000000000003,0.5,57,465935.0
867,-1,-0.2732,"'The #Benghazi Committee's principal objective of damaging the political prospects of Secretary Hillary Clinton was also unrealized.""",AdamSchiff,94,-0.5,0.5,0.34700000000000003,0.34700000000000003,-0.34700000000000003,0.5,57,465935.0
868,0,0.0,"After 2 years &amp; $7m in taxpayer funds, #Benghazi Committee result is unsurprising \xe2\x80\x93 nothing alters core conclusions of other investigations.'",AdamSchiff,83,-0.5,0.5,0.34700000000000003,0.34700000000000003,-0.34700000000000003,0.5,57,465935.0
869,-1,-0.3182,"'Today's #SCOTUS ruling in #WholeWomansHealth reaffirms critical protections for reproductive freedoms.""",AdamSchiff,7,-0.5,0.5,0.34700000000000003,0.34700000000000003,-0.34700000000000003,0.5,57,465935.0
870,1,0.836,"One year ago, love won. #LoveWins #LoveIsLove https://t.co/me1OyGMd3s'",AdamSchiff,33,0.5,0.5,0.34700000000000003,0.34700000000000003,-0.34700000000000003,0.5,57,465935.0
871,-1,-0.5423,"'To LGBT community members who've ever felt alone in wake of Orlando. There are many of us fighting for a more inclusive world, #WeAreWithYou""",AdamSchiff,11,-0.5,0.5,0.34700000000000003,0.34700000000000003,-0.34700000000000003,0.5,57,465935.0
872,-1,-0.5256,"'Deeply disappointed by SCOTUS decision in #USvTexas. Further proof that Congress must debate &amp; vote on Judge Garland's nomination, pass #CIR""",AdamSchiff,14,-0.5,0.5,0.34700000000000003,0.34700000000000003,-0.34700000000000003,0.5,57,465935.0
873,1,0.6249,"This great man goes to speak to the crowd...and the crowd responds ""we\'re with you."" @RepJohnLewis https://t.co/7tjZ06X9HP'",AdamSchiff,196,0.5,0.5,0.34700000000000003,0.34700000000000003,-0.34700000000000003,0.5,57,465935.0
874,0,0.0,".@repjohnlewis ends sit-in for now, harkening back to the civil rights movement ""when I was in jail, I felt free."" https://t.co/HliCDWYOBL'",AdamSchiff,202,0.5,0.5,0.34700000000000003,0.34700000000000003,-0.34700000000000003,0.5,57,465935.0
875,0,0.0,"'Why can't we get a vote? Because Republican leadership is caught in the stranglehold of the NRA! #NoBillNoBreak\n\nhttps://t.co/bOpcaHxp3L""",AdamSchiff,31,-0.5,0.5,0.34700000000000003,0.34700000000000003,-0.34700000000000003,0.5,57,465935.0
876,1,0.4404,"The view from the Capitol, circa 2:15 am, where supporters still assemble to urge Congress to ""do your jo''. https://t.co/B6gu8uPuvc'",AdamSchiff,71,0.5,0.5,0.34700000000000003,0.34700000000000003,-0.34700000000000003,0.5,57,465935.0
877,0,0.0,"'Spoke with CNN's @donlemon to explain why House Democrats have been sitting in on the House Floor. #NoBillNoBreak\nhttps://t.co/XDkoch0jBZ""",AdamSchiff,30,-0.5,0.5,0.34700000000000003,0.34700000000000003,-0.34700000000000003,0.5,57,465935.0
878,-1,-0.8225,"We each hold the name of a victim of gun violence. My sign reads ""Steven Curnow."" #NoBillNoBreak #EnoughIsEnough https://t.co/yJNaxQChwF'",AdamSchiff,1173,0.5,0.5,0.34700000000000003,0.34700000000000003,-0.34700000000000003,0.5,57,465935.0
879,-1,-0.5423,A speaker with no voice for the victims tries to gavel down those who call out. #HoldTheFloor #NoMoreSilence #Enough https://t.co/o7urctv5Rt',AdamSchiff,183,0.5,0.5,0.34700000000000003,0.34700000000000003,-0.34700000000000003,0.5,57,465935.0
880,0,0.0,Delete your account.  https://t.co/hIepn04cCe',AdamSchiff,410,-0.5,0.5,0.34700000000000003,0.34700000000000003,-0.34700000000000003,0.5,57,465935.0
881,1,0.6124,"'Not how I expected to spend my birthday, but I'm glad to be here. #NoBillNoBreak https://t.co/kmpE7OJr8k""",AdamSchiff,1042,0.5,0.5,0.34700000000000003,0.34700000000000003,-0.34700000000000003,0.5,57,465935.0
882,1,0.4019,.@SenSanders lends his support for the sit in. #Enough #HoldTheFloor https://t.co/rgAWtQFw6i',AdamSchiff,2294,0.5,0.5,0.34700000000000003,0.34700000000000003,-0.34700000000000003,0.5,57,465935.0
883,-1,-0.2942,"'Spoke on the House Floor today demanding a vote. I've had enough! #NoBillNoBreak #holdthefloor\n\nhttps://t.co/o7wZ7ZnhiX""",AdamSchiff,57,-0.5,0.5,0.34700000000000003,0.34700000000000003,-0.34700000000000003,0.5,57,465935.0
884,1,0.4391,"Very powerful speech from my friend @RepSteveIsrael ending with: ""Give us this vote. No bill no break"" #HoldTheFloor https://t.co/TDwjcyZ1PU'",AdamSchiff,83,0.5,0.5,0.34700000000000003,0.34700000000000003,-0.34700000000000003,0.5,57,465935.0
885,0,0.0,The view from the floor ... of the Floor. #HoldTheFloor #NoBillNoBreak #SitIn https://t.co/IcgcKHn7Wu',AdamSchiff,73,0.5,0.5,0.34700000000000003,0.34700000000000003,-0.34700000000000003,0.5,57,465935.0
886,0,0.0,.@SenWarren joins our sit in #holdthefloor #NoBillNoBreak https://t.co/3NqXQNIkFg',AdamSchiff,1025,0.5,0.5,0.34700000000000003,0.34700000000000003,-0.34700000000000003,0.5,57,465935.0
887,-1,-0.3863,"'Majority doesn't want you to know what's being said; just wants gun issue to go away. It'll never go away unless Congress acts #HoldTheFloor""",AdamSchiff,61,-0.5,0.5,0.34700000000000003,0.34700000000000003,-0.34700000000000003,0.5,57,465935.0
888,0,0.0,"'Just finished speaking during the #NoBillNoBreak sit-in. But you'll never see it, as Majority have turned off the cameras &amp; microphones.""",AdamSchiff,138,-0.5,0.5,0.34700000000000003,0.34700000000000003,-0.34700000000000003,0.5,57,465935.0
889,-1,-0.25,Enough is enough. This is House equivalent of a fillbuster. American people demand action &amp; we must demand it of ourselves. #NoBillNoBreak',AdamSchiff,87,-0.5,0.5,0.34700000000000003,0.34700000000000003,-0.34700000000000003,0.5,57,465935.0
890,1,0.1027,"Have joined sit-in on the House Floor, led by @RepJohnLewis, to insist on a vote on gun safety legislation. #EnoughIsEnough #NoBillNoBreak'",AdamSchiff,130,-0.5,0.5,0.34700000000000003,0.34700000000000003,-0.34700000000000003,0.5,57,465935.0
891,0,0.0,"\xe2\x9c\x94\xef\xb8\x8f Decades of service\n\xe2\x9c\x94\xef\xb8\x8f Highest rating from @ABAesq of ""well-qualified"" (https://t.co/Q82OI1pMkK)\n#DoYourJob Senate! Vote on Judge Garland!'",AdamSchiff,5,-0.5,0.5,0.34700000000000003,0.34700000000000003,-0.34700000000000003,0.5,57,465935.0
892,-1,-0.7003,Appalling to see that the Senate rejected legislation to #EndGunViolence four times tonight. #Enough silence \xe2\x80\x93 we need action.',AdamSchiff,42,-0.5,0.5,0.34700000000000003,0.34700000000000003,-0.34700000000000003,0.5,57,465935.0
893,-1,-0.8934,We must also pass \xe2\x80\x9cNo Fly No Buy\xe2\x80\x9d legislation to prevent gun purchases by dangerous terrorists. #Enough',AdamSchiff,8,-0.5,0.5,0.34700000000000003,0.34700000000000003,-0.34700000000000003,0.5,57,465935.0
894,1,0.296,We should alert law enforcement to purchase so that they can undertake a follow-up investigation. Could have disrupted Orlando plot.',AdamSchiff,5,-0.5,0.5,0.34700000000000003,0.34700000000000003,-0.34700000000000003,0.5,57,465935.0
895,-1,-0.7906,Wrote @POTUS requesting system to notify FBI when a previously investigated terror suspect seeks to buy a gun. Read: https://t.co/OyVa15ldbN',AdamSchiff,9,-0.5,0.5,0.34700000000000003,0.34700000000000003,-0.34700000000000003,0.5,57,465935.0
896,-1,-0.9441,".@ChrisMurphyCT, I stand with your #filibuster. No more terrorist access to assault weapons. No more mass shootings. #ENOUGH'",AdamSchiff,65,-0.5,0.5,0.34700000000000003,0.34700000000000003,-0.34700000000000003,0.5,57,465935.0
897,-1,-0.8402,"'After tragedy in Orlando targeting LGBT community it's time to end discriminatory @US_FDA ban on blood donation by gay men. #BloodIsBlood""",AdamSchiff,11,-0.5,0.5,0.34700000000000003,0.34700000000000003,-0.34700000000000003,0.5,57,465935.0
898,0,0.0,Expanding SMMNRA is essential to protecting wilderness beyond our urban cities for future generations. Read more:\nhttps://t.co/VGQEmiPZKI',AdamSchiff,0,-0.5,0.5,0.34700000000000003,0.34700000000000003,-0.34700000000000003,0.5,57,465935.0
899,1,0.0772,"Today @SenatorBoxer &amp; I introduced legislation to protect over 190,000 acres of critical open space in SoCal:\nhttps://t.co/VGQEmiPZKI'",AdamSchiff,4,-0.5,0.5,0.34700000000000003,0.34700000000000003,-0.34700000000000003,0.5,57,465935.0
900,-1,-0.8779,"'Donald Trump's next impulse after terror attack was to ban Muslims again; how predictable, how counter-productive. https://t.co/VDC6WVRN2E""",AdamSchiff,11,-0.5,0.5,0.34700000000000003,0.34700000000000003,-0.34700000000000003,0.5,57,465935.0
901,-1,-0.5106,"'Donald Trump's first impulse after the terror attack was to congratulate himself. How very Presidential. https://t.co/VDC6WVRN2E""",AdamSchiff,9,-0.5,0.5,0.34700000000000003,0.34700000000000003,-0.34700000000000003,0.5,57,465935.0
902,0,0.0,"'Joined @NPRinskeep on NPR's @MorningEdition about what we know &amp; what questions we're asking about #Orlando. Listen: https://t.co/qEToKWnu6z""",AdamSchiff,8,-0.5,0.5,0.34700000000000003,0.34700000000000003,-0.34700000000000003,0.5,57,465935.0
903,-1,-0.6486,"To all those tweeting me after yet another tragedy: I hear you, I agree with you. Congress must act to pass common-sense gun laws. #NoExcuse'",AdamSchiff,29,-0.5,0.5,0.34700000000000003,0.34700000000000003,-0.34700000000000003,0.5,57,465935.0
904,-1,-0.7579,The mass shooting in #Orlando was an attack on the LGBT community and all Americans. An act of terror and hate.',AdamSchiff,8,-0.5,0.5,0.34700000000000003,0.34700000000000003,-0.34700000000000003,0.5,57,465935.0
905,-1,-0.7269,ICYMI: I spoke with @jaketapper on @CNNSotu this morning about the tragic #Orlando attack: https://t.co/kKcCdV9n5s',AdamSchiff,7,-0.5,0.5,0.34700000000000003,0.34700000000000003,-0.34700000000000003,0.5,57,465935.0
906,-1,-0.8176,"'This morning, I'll be marching in WeHo Pride Parade with heavy heart. We march in solidarity with all victims of terrorism &amp; hatred #Orlando""",AdamSchiff,23,-0.5,0.5,0.34700000000000003,0.34700000000000003,-0.34700000000000003,0.5,57,465935.0
907,0,0.0,My full statement on the #Orlando shooting this morning: https://t.co/viERHIljen',AdamSchiff,89,0.5,0.5,0.34700000000000003,0.34700000000000003,-0.34700000000000003,0.5,57,465935.0
908,0,0.0,"Shtetl to Congress, Three Generations: #ImmigrationStoryin5Words'",AdamSchiff,8,-0.5,0.5,0.34700000000000003,0.34700000000000003,-0.34700000000000003,0.5,57,465935.0
909,-1,-0.688,"'.@SpeakerRyan policy pronouncements are mass of shallow statements &amp; most perverse contradictions. Here's just some: https://t.co/6Rr11uJ8rE""",AdamSchiff,8,0.5,0.5,0.34700000000000003,0.34700000000000003,-0.34700000000000003,0.5,57,465935.0
910,1,0.4926,"It\xe2\x80\x99s election day in CA! No matter whom you support, be sure to get out and vote.  Find your polling location here: https://t.co/2JiFcHvhAr'",AdamSchiff,18,-0.5,0.5,0.34700000000000003,0.34700000000000003,-0.34700000000000003,0.5,57,465935.0
911,-1,-0.4767,"'I'll be joining @maddow on MSNBC at 6 pm PT/9 pm ET to discuss Donald Trump's dangerous foreign policy.""",AdamSchiff,27,-0.5,0.5,0.34700000000000003,0.34700000000000003,-0.34700000000000003,0.5,57,465935.0
